movieId,title,genres,year
8021,8703,Fausto 5.0,['Horror'],2001
8022,8704,For Queen and Country,['Drama'],1988
8023,8705,Funny About Love,"['Comedy', 'Romance']",1990
8024,8706,"Greatest, The",['Drama'],1977
8025,8707,Grief,['Comedy'],1993
8026,8708,Hometown Legend,['Drama'],2002
8027,8709,How I Got Into College,"['Comedy', 'Romance']",1989
8028,8710,Map of the Human Heart,"['Drama', 'Romance']",1993
8033,8715,No Name on the Bullet,['Western'],1959
8034,8716,"Plainsman, The","['War', 'Western']",1937
8035,8717,Slaughter of the Innocents,"['Crime', 'Horror', 'Mystery', 'Thriller']",1993
8037,8719,"Spoilers, The","['Action', 'Western']",1942
8039,8721,Tai-Pan,['Adventure'],1986
8040,8722,Two of a Kind,"['Comedy', 'Fantasy', 'Romance']",1983
8041,8723,Warriors (Guerreros),"['Adventure', 'Drama', 'War']",2002
8043,8725,"Goodbye, Columbus","['Comedy', 'Drama', 'Romance']",1969
8044,8726,"President's Analyst, The","['Comedy', 'Thriller']",1967
8046,8728,"Creeping Flesh, The","['Horror', 'Sci-Fi']",1973
8047,8729,Swann in Love (Un amour de Swann),['Drama'],1984
8049,8731,Moulin Rouge,['Drama'],1952
8050,8732,"Belly of an Architect, The",['Drama'],1987
8051,8733,"Nest, The (Nid de Guêpes)","['Action', 'Crime', 'Thriller']",2002
8052,8734,Love Happy,['Comedy'],1949
8053,8735,High School Confidential!,"['Crime', 'Drama']",1958
8054,8736,Out of the Blue,['Drama'],1980
8055,8737,Crimetime,['Thriller'],1996
8057,8739,Mamma Roma,['Drama'],1962
8058,8740,"Lower Depths, The (Donzoko)","['Comedy', 'Drama']",1957
8059,8741,Ruby Cairo,['Thriller'],1993
8060,8742,Night Patrol,['Comedy'],1984
8062,8744,Fancy Pants,"['Comedy', 'Western']",1950
8063,8745,"World of Suzie Wong, The","['Drama', 'Romance']",1960
8064,8746,King of the Ants,"['Crime', 'Horror']",2003
8065,8747,Uncle Sam,['Horror'],1997
8067,8749,"Beautiful Troublemaker, The (La belle noiseuse)",['Drama'],1991
8068,8750,"Balance, La","['Action', 'Crime', 'Drama']",1982
8069,8751,Gun Crazy (a.k.a. Deadly Is the Female),"['Crime', 'Drama', 'Film-Noir']",1949
8070,8752,"Set-Up, The","['Drama', 'Film-Noir', 'Romance']",1949
8074,8756,"North Avenue Irregulars, The","['Action', 'Crime']",1979
8075,8757,Lovers and Other Strangers,['Comedy'],1970
8076,8758,Kotch,"['Comedy', 'Drama']",1971
8077,8759,Greyfriars Bobby (a.k.a. Greyfriars Bobby: The True Story of a Dog),"['Children', 'Drama']",1961
8078,8760,Side Out,"['Comedy', 'Romance']",1990
8079,8761,"Three Lives of Thomasina, The","['Children', 'Drama']",1964
8080,8762,"No Deposit, No Return","['Children', 'Comedy']",1976
8081,8763,"One and Only, Genuine, Original Family Band, The","['Children', 'Comedy', 'Musical']",1968
8082,8764,Under the Lighthouse Dancing,['Drama'],1997
8084,8766,Black Angel,"['Drama', 'Film-Noir', 'Mystery']",1946
8085,8767,"Big Clock, The","['Crime', 'Film-Noir', 'Thriller']",1948
8086,8768,Criss Cross,"['Crime', 'Drama', 'Film-Noir']",1949
8087,8769,"5th Musketeer, The (a.k.a. Fifth Musketeer, The)",['Adventure'],1979
8088,8770,Evilspeak,"['Horror', 'Sci-Fi']",1981
8093,8775,"Counterfeit Traitor, The","['Thriller', 'War']",1962
8094,8776,"1, 2, 3, Sun (Un, deuz, trois, soleil)",['Drama'],1993
8095,8777,Roadkill (a.k.a. Roadkill: Move or Die),['Drama'],1989
8097,8779,Bon Voyage,"['Comedy', 'Drama']",2003
8098,8780,"Assassination Bureau, The","['Action', 'Adventure', 'Comedy', 'Crime', 'Sci-Fi']",1969
8103,8785,Early Summer (Bakushû),['Drama'],1951
8104,8786,Port of Shadows (Quai des brumes),['Drama'],1938
8105,8787,Thunderbirds Are GO,"['Action', 'Sci-Fi']",1966
8106,8788,Thunderbird Six,"['Action', 'Sci-Fi']",1968
8107,8789,Castle Keep,"['Drama', 'War']",1969
8108,8790,Revengers Tragedy,"['Comedy', 'Horror']",2002
8109,8791,Beyond Hypothermia (Sip si 32 doe),"['Action', 'Drama', 'Thriller']",1996
8110,8792,Octane,"['Horror', 'Thriller']",2003
8111,8793,PTU,"['Crime', 'Drama']",2003
8112,8794,"Unfinished Piece for a Player Piano, An (Neokonchennaya pyesa dlya mekhanicheskogo pianino)",['Drama'],1977
8115,8797,Salesman,['Documentary'],1969
8119,8801,In the Soup,"['Comedy', 'Drama']",1992
8120,8802,They Came to Cordura,['Western'],1959
8121,8803,Blue Spring (Aoi haru),['Drama'],2001
8123,8805,Attack the Gas Station! (Juyuso seubgyuksageun),"['Comedy', 'Crime']",1999
8124,8806,Masks (Masques),['Thriller'],1987
8129,8811,Yu-Gi-Oh!,"['Action', 'Adventure', 'Animation', 'Fantasy']",2004
8130,8812,Novo,['Drama'],2002
8134,8816,Speedway,['Action'],1968
8135,8817,"Trouble with Girls, The","['Comedy', 'Drama']",1969
8136,8818,It Happened at the World's Fair,"['Comedy', 'Drama', 'Musical']",1963
8137,8819,Double Trouble,['Musical'],1967
8138,8820,Spinout,"['Comedy', 'Musical']",1966
8139,8821,Harum Scarum,"['Comedy', 'Musical']",1965
8140,8822,"Unidentified Flying Oddball (a.k.a. Spaceman and King Arthur, The) (a.k.a. Spaceman in King Arthur's Court, A)","['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",1979
8141,8823,"Sting II, The","['Comedy', 'Crime']",1983
8142,8824,If a Man Answers,['Comedy'],1962
8143,8825,Cheerleader Camp,"['Comedy', 'Horror', 'Mystery']",1987
8144,8826,Human Resources (Ressources humaines),['Drama'],1999
8146,8828,Dead Ringer,"['Drama', 'Thriller']",1964
8147,8829,Benji: Off the Leash!,"['Children', 'Drama']",2004
8152,8834,"Cookout, The",['Comedy'],2004
8155,8837,Triggermen,"['Comedy', 'Crime']",2002
8157,8839,"Mangler, The",['Horror'],1995
8159,8841,Seeing Other People,['Comedy'],2004
8160,8842,Past Midnight,"['Horror', 'Thriller']",1992
8161,8843,"Million to Juan, A",['Comedy'],1994
8163,8845,No End (Bez konca),['Drama'],1985
8164,8846,Highwaymen,"['Action', 'Crime', 'Thriller']",2003
8165,8847,Graffiti Bridge,"['Drama', 'Musical']",1990
8167,8849,Under the Cherry Moon,"['Comedy', 'Drama', 'Musical', 'Romance']",1986
8168,8850,Flipper,"['Adventure', 'Children', 'Drama']",1963
8169,8851,Smile,['Comedy'],1975
8170,8852,Lord Jim,"['Adventure', 'Drama']",1965
8171,8853,"Small Circle of Friends, A",['Drama'],1980
8172,8854,Night of the Demons,['Horror'],1988
8173,8855,Witchboard,"['Horror', 'Mystery', 'Thriller']",1986
8174,8856,Roller Boogie,['Drama'],1979
8175,8857,Lilith,['Drama'],1964
8176,8858,"Apple, The","['Musical', 'Sci-Fi']",1980
8177,8859,SuperBabies: Baby Geniuses 2,['Comedy'],2004
8180,8862,Criminal,"['Comedy', 'Drama']",2004
8181,8863,Evergreen,['Drama'],2004
8185,8867,Anatomy of Hell (Anatomie de l'enfer),['Drama'],2004
8186,8868,Head in the Clouds,"['Drama', 'Romance', 'War']",2004
8189,8871,"Last Shot, The",['Comedy'],2004
8190,8872,"Dirty Shame, A",['Comedy'],2004
8194,8876,"Black Orchid, The",['Drama'],1958
8195,8877,Second Chorus,"['Comedy', 'Musical', 'Romance']",1940
8196,8878,Class of Nuke 'Em High Part II: Subhumanoid Meltdown,"['Comedy', 'Horror', 'Sci-Fi']",1991
8199,8881,Alexander's Ragtime Band,"['Drama', 'Musical']",1938
8200,8882,"Boston Strangler, The","['Crime', 'Drama', 'Mystery', 'Thriller']",1968
8201,8883,"Last Flight of Noah's Ark, The","['Adventure', 'Children', 'Comedy']",1980
8202,8884,"Man with One Red Shoe, The","['Comedy', 'Thriller']",1985
8203,8885,"Sentinel, The","['Drama', 'Horror', 'Mystery', 'Thriller']",1977
8204,8886,SSSSSSS,"['Horror', 'Sci-Fi']",1973
8205,8887,Whispers in the Dark,['Thriller'],1992
8206,8888,Stealing Time (a.k.a. Rennie's Landing),['Drama'],2001
8207,8889,"Legacy, The",['Horror'],1978
8208,8890,"Alligator People, The",['Horror'],1959
8209,8891,Hear No Evil,['Thriller'],1993
8210,8892,Basket Case 3: The Progeny,"['Comedy', 'Horror']",1992
8211,8893,Basket Case 2,"['Comedy', 'Horror']",1990
8213,8895,AKA,['Drama'],2002
8214,8896,I Married a Monster from Outer Space,"['Horror', 'Sci-Fi']",1958
8215,8897,"Trojan Women, The",['Drama'],1971
8216,8898,"Robinson Crusoe (Adventures of Robinson Crusoe, The)","['Adventure', 'Drama']",1954
8217,8899,Hardcore,['Drama'],1979
8218,8900,Watermelon Man,"['Comedy', 'Drama']",1970
8219,8901,Flashpoint,"['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']",1984
8220,8902,Bug,"['Horror', 'Mystery', 'Sci-Fi']",1975
8221,8903,"Terror, The","['Horror', 'Mystery']",1963
8222,8904,Jack-O,['Horror'],1995
8227,8909,Black Cloud,['Drama'],2004
8231,8913,Around the Bend,['Drama'],2004
8240,8922,Epidemic,"['Drama', 'Horror', 'Thriller']",1988
8241,8923,Tess,"['Drama', 'Romance']",1979
8242,8924,I Wanna Hold Your Hand,['Comedy'],1978
8243,8925,Spinning Boris,"['Comedy', 'Drama']",2003
8244,8926,Circle of Iron,"['Action', 'Adventure', 'Fantasy', 'Mystery']",1978
8245,8927,Cannonball,"['Action', 'Comedy', 'Drama']",1976
8247,8929,Black Beauty,"['Children', 'Drama']",1971
8248,8930,"Five Obstructions, The (Fem benspænd, De)",['Documentary'],2003
8249,8931,Born Rich,['Documentary'],2003
8250,8932,It's Alive,['Horror'],1974
8253,8935,All I Want for Christmas,"['Children', 'Comedy', 'Romance']",1991
8254,8936,"Life and Nothing But (Vie et rien d'autre, La)",['Drama'],1989
8258,8940,Hair Show,"['Comedy', 'Romance']",2004
8259,8941,Riding the Bullet,"['Horror', 'Thriller']",2004
8260,8942,Spin,"['Children', 'Drama']",2003
8262,8944,"Dust Factory, The","['Adventure', 'Children', 'Romance']",2004
8263,8945,Thérèse: The Story of Saint Thérèse of Lisieux,['Drama'],2004
8271,8953,Stella Street,['Comedy'],2004
8274,8956,Enduring Love,['Drama'],2004
8278,8960,Voices of Iraq,['Documentary'],2004
8280,8962,Fade to Black,['Documentary'],2004
8281,8963,It's All About Love,"['Drama', 'Romance', 'Sci-Fi', 'Thriller']",2003
8289,8971,Veer Zaara,"['Drama', 'Musical', 'Romance']",2004
8293,8975,Fabled,"['Drama', 'Mystery', 'Thriller']",2002
8294,8976,San Antonio,['Western'],1945
8298,8980,Our Music (Notre musique),['Drama'],2004
8304,8986,"Bellboy, The",['Comedy'],1960
8306,8988,Cinderfella,['Comedy'],1960
8308,8990,"Delicate Delinquent, The",['Comedy'],1957
8309,8991,"Disorderly Orderly, The","['Comedy', 'Romance']",1964
8310,8992,"Errand Boy, The",['Comedy'],1961
8311,8993,"Family Jewels, The",['Comedy'],1965
8312,8994,"Ladies Man, The",['Comedy'],1961
8313,8995,"Patsy, The",['Comedy'],1964
8314,8996,Stateside,['Drama'],2004
8315,8997,"Stooge, The",['Comedy'],1953
8317,8999,"That's Entertainment, Part II",['Documentary'],1976
8318,9000,That's Entertainment! III,['Documentary'],1994
8319,9001,"Wackiest Ship in the Army, The","['Comedy', 'War']",1960
8320,9002,Alexander the Great,['Drama'],1956
8321,9003,Conquest of Space,['Sci-Fi'],1955
8324,9006,"Garden of Allah, The",['Drama'],1936
8325,9007,I'll Be Seeing You,['Drama'],1944
8327,9009,"Last Minute, The","['Drama', 'Mystery', 'Thriller']",2001
8329,9011,Portrait of Jennie,"['Drama', 'Fantasy', 'Mystery', 'Romance']",1948
8330,9012,Ruby Gentry,['Drama'],1952
8331,9013,Secret Honor,['Drama'],1984
8332,9014,Since You Went Away,"['Drama', 'War']",1944
8333,9015,"Slipping-Down Life, A","['Drama', 'Romance']",1999
8334,9016,Splatter University,['Horror'],1984
8335,9017,Twist,['Drama'],2003
8337,9019,Celsius 41.11: The Temperature at Which the Brain... Begins to Die,['Documentary'],2004
8338,25735,"Cheat, The",['Drama'],1915
8339,25736,Dr. Jekyll and Mr. Hyde,"['Drama', 'Horror', 'Sci-Fi']",1920
8340,25737,"Golem, The (Golem, wie er in die Welt kam, Der)","['Fantasy', 'Horror']",1920
8341,25738,"Last of the Mohicans, The","['Adventure', 'Drama']",1920
8342,25739,"Idle Class, The",['Comedy'],1921
8343,25741,"Phantom Carriage, The (Körkarlen)",['Drama'],1921
8344,25742,Destiny (a.k.a. Between Two Worlds) (Der müde Tod),['Fantasy'],1921
8345,25743,"Sheik, The","['Adventure', 'Drama', 'Romance']",1921
8346,25744,Haxan: Witchcraft Through the Ages (a.k.a. The Witches),"['Documentary', 'Horror']",1922
8347,25745,"Man from Beyond, The",['Mystery'],1922
8349,25747,Why Worry?,"['Adventure', 'Comedy', 'Romance']",1923
8350,25748,HE Who Gets Slapped,"['Drama', 'Thriller']",1924
8351,25749,"Marriage Circle, The",['Comedy'],1924
8353,25751,"Big Parade, The","['Drama', 'Romance', 'War']",1925
8356,25755,"Phantom of the Opera, The","['Drama', 'Horror']",1925
8358,25759,October,"['Drama', 'War']",1928
8359,25760,Old San Francisco,"['Drama', 'Romance']",1927
8360,25762,"Unknown, The (a.k.a. Alonzo the Armless)","['Drama', 'Horror', 'Romance']",1927
8361,25763,"Pandora's Box (Büchse der Pandora, Die)",['Drama'],1929
8362,25764,"Cameraman, The","['Comedy', 'Drama', 'Romance']",1928
8363,25765,"Fall of the House of Usher, The (chute de la maison Usher, La)","['Drama', 'Horror']",1928
8364,25766,"Crowd, The",['Drama'],1928
8365,25767,"Man Who Laughs, The","['Drama', 'Romance']",1928
8366,25768,Sadie Thompson,['Drama'],1928
8368,25770,Applause,"['Drama', 'Musical']",1929
8371,25774,"Golden Age, The (Âge d'Or, L')","['Comedy', 'Drama', 'Romance']",1930
8372,25775,"Champ, The",['Drama'],1931
8373,25777,Monkey Business,['Comedy'],1931
8374,25778,Night Nurse,"['Crime', 'Drama', 'Mystery', 'Thriller']",1931
8376,25783,Doctor X,"['Horror', 'Thriller']",1932
8377,25785,"Land Without Bread (Hurdes, tierra sin pan, Las)","['Documentary', 'Drama']",1933
8378,25786,"Old Dark House, The","['Drama', 'Horror', 'Thriller']",1932
8379,25787,Rasputin and the Empress,['Drama'],1932
8381,25789,Shanghai Express,"['Adventure', 'Drama', 'Romance']",1932
8382,25792,"I Was Born, But... (a.k.a. Children of Tokyo) (Otona no miru ehon - Umarete wa mita keredo)","['Comedy', 'Drama']",1932
8383,25793,Vampyr,"['Fantasy', 'Horror']",1932
8384,25794,What Price Hollywood?,['Drama'],1932
8386,25796,"Ghoul, The","['Drama', 'Horror']",1933
8388,25798,Island of Lost Souls,"['Adventure', 'Horror', 'Romance', 'Sci-Fi']",1932
8389,25800,Lady for a Day,['Comedy'],1933
8390,25801,She Done Him Wrong,"['Comedy', 'Romance']",1933
8391,25802,"Son of Kong, The","['Adventure', 'Comedy', 'Fantasy']",1933
8392,25803,"Vampire Bat, The",['Horror'],1933
8393,25804,Wild Boys of the Road,"['Adventure', 'Drama', 'Romance']",1933
8395,25806,"Barretts of Wimpole Street, The (a.k.a. Forbidden Alliance)","['Drama', 'Romance']",1934
8396,25807,"Black Cat, The","['Adventure', 'Crime', 'Horror', 'Thriller']",1934
8397,25808,Imitation of Life,"['Drama', 'Romance']",1934
8398,25809,"Lawless Frontier, The","['Romance', 'Western']",1934
8399,25810,"Lost Patrol, The","['Adventure', 'Drama', 'War']",1934
8400,25811,"Merry Widow, The","['Comedy', 'Musical', 'Romance']",1934
8401,25812,"Scarlet Pimpernel, The","['Adventure', 'Comedy']",1934
8402,25814,Toni,['Drama'],1935
8403,25816,Bonnie Scotland (Heroes of the Regiment),['Comedy'],1935
8404,25818,"Informer, The","['Crime', 'Drama']",1935
8405,25819,Mark of the Vampire,"['Horror', 'Mystery']",1935
8406,25820,"Raven, The",['Horror'],1935
8407,25822,Werewolf of London,"['Drama', 'Fantasy', 'Horror', 'Sci-Fi']",1935
8408,25824,"Crime of Monsieur Lange, The (Le crime de Monsieur Lange)","['Comedy', 'Crime', 'Drama']",1936
8412,25828,"Petrified Forest, The","['Crime', 'Drama', 'Romance']",1936
8413,25829,Revolt of the Zombies,"['Horror', 'War']",1936
8414,25830,Show Boat,"['Comedy', 'Drama', 'Musical', 'Romance']",1936
8415,25831,These Three,"['Drama', 'Romance']",1936
8416,25832,Wife vs. Secretary,"['Comedy', 'Drama', 'Romance']",1936
8419,25835,Dead End,"['Crime', 'Drama']",1937
8420,25837,Double Wedding,"['Comedy', 'Romance']",1937
8421,25839,Nothing Sacred,"['Comedy', 'Drama', 'Romance']",1937
8422,25840,"Prisoner of Zenda, The","['Action', 'Adventure', 'Romance']",1937
8424,25842,Topper,"['Comedy', 'Fantasy', 'Romance']",1937
8425,25843,"Big Broadcast of 1938, The","['Comedy', 'Musical', 'Romance']",1938
8426,25846,"Dawn Patrol, The","['Drama', 'War']",1938
8428,25851,"Shopworn Angel, The","['Drama', 'Romance', 'War']",1938
8429,25852,Gaslight,"['Mystery', 'Thriller']",1940
8430,25854,Intermezzo,"['Drama', 'Romance']",1939
8433,25858,"Story of the Late Chrysanthemums, The (Zangiku monogatari)",['Drama'],1939
8434,25859,Abe Lincoln in Illinois,['Drama'],1940
8435,25860,Boom Town,"['Adventure', 'Drama', 'Romance']",1940
8436,25861,Brother Orchid,"['Comedy', 'Crime', 'Drama', 'Romance']",1940
8437,25864,"Edison, the Man",['Drama'],1940
8439,25866,"Sea Hawk, The","['Action', 'Adventure', 'Romance']",1940
8440,25868,Ball of Fire,"['Comedy', 'Romance']",1941
8441,25869,"47 Ronin, The (Genroku Chûshingura)",['Drama'],1941
8443,25871,In the Navy,"['Comedy', 'Musical']",1941
8444,25872,It Started with Eve,"['Comedy', 'Musical', 'Romance']",1941
8445,25874,Never Give a Sucker an Even Break,"['Comedy', 'Musical']",1941
8446,25875,That Uncertain Feeling,['Comedy'],1941
8447,25878,Across the Pacific,"['Action', 'Adventure', 'Romance', 'War']",1942
8448,25879,All Through the Night,"['Action', 'Comedy', 'Drama', 'Thriller', 'War']",1941
8449,25881,Gentleman Jim,"['Comedy', 'Drama', 'Romance']",1942
8450,25882,"Hard Way, The",['Drama'],1943
8451,25884,My Favorite Blonde,"['Comedy', 'Romance', 'Thriller']",1942
8452,25885,"Prelude to War (Why We Fight, 1)","['Documentary', 'War']",1943
8455,25888,Action in the North Atlantic,"['Action', 'War']",1943
8456,25890,"Guy Named Joe, A","['Drama', 'Fantasy', 'Romance', 'War']",1943
8457,25891,Heaven Can Wait,"['Comedy', 'Fantasy', 'Romance']",1943
8458,25892,"Heavenly Body, The","['Comedy', 'Romance']",1944
8459,25893,"Memphis Belle: A Story of a Flying Fortress, The","['Documentary', 'War']",1944
8460,25894,Mr. Lucky,"['Comedy', 'Romance']",1943
8461,25897,Thousands Cheer,"['Comedy', 'Drama', 'Musical']",1943
8463,25899,Cover Girl,"['Comedy', 'Musical']",1944
8464,25900,"Curse of the Cat People, The",['Drama'],1944
8465,25901,"Henry V (Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France, The)","['Drama', 'War']",1944
8466,25902,Torment (Hets),['Drama'],1944
8467,25903,"Mask of Dimitrios, The","['Crime', 'Drama', 'Film-Noir', 'Mystery']",1944
8468,25904,Ministry of Fear,"['Drama', 'Film-Noir', 'Thriller']",1944
8471,25907,Mrs. Parkington,"['Drama', 'Romance']",1944
8472,25908,Passage to Marseille,"['Adventure', 'Drama', 'War']",1944
8473,25910,"White Cliffs of Dover, The","['Drama', 'Romance', 'War']",1944
8474,25911,"Woman in the Window, The","['Crime', 'Film-Noir', 'Thriller']",1944
8475,25912,"Enchanted Cottage, The","['Drama', 'Romance']",1945
8476,25913,Isle of the Dead,"['Horror', 'Thriller']",1945
8477,25914,"Ivan the Terrible, Part One (Ivan Groznyy I)",['Drama'],1944
8478,25915,"Southerner, The",['Drama'],1945
8479,25916,They Were Expendable,"['Drama', 'War']",1945
8480,25918,"Tree Grows in Brooklyn, A",['Drama'],1945
8481,25919,"Beast with Five Fingers, The",['Horror'],1946
8482,25920,"Blue Dahlia, The","['Crime', 'Drama', 'Film-Noir', 'Mystery', 'Thriller']",1946
8483,25921,"Dark Mirror, The","['Film-Noir', 'Thriller']",1946
8484,25922,Deception,"['Drama', 'Film-Noir', 'Thriller']",1946
8486,25924,Humoresque,"['Drama', 'Romance']",1946
8487,25926,Shoeshine (Sciuscià),['Drama'],1946
8489,25928,Mourning Becomes Electra,['Drama'],1947
8490,25929,Nightmare Alley,"['Drama', 'Film-Noir']",1947
8491,25930,Odd Man Out,"['Crime', 'Drama', 'Film-Noir', 'Thriller']",1947
8492,25931,Road to Rio,"['Adventure', 'Comedy', 'Musical', 'Romance']",1947
8493,25932,"Two Mrs. Carrolls, The","['Crime', 'Drama', 'Film-Noir', 'Thriller']",1947
8494,25934,3 Godfathers,"['Drama', 'Western']",1948
8495,25935,B.F.'s Daughter,"['Drama', 'Romance']",1948
8496,25936,"Babe Ruth Story, The",['Drama'],1948
8498,25938,Fort Apache,['Western'],1948
8500,25941,Letter from an Unknown Woman,"['Drama', 'Romance']",1948
8501,25942,Louisiana Story,['Drama'],1948
8502,25943,"Naked City, The","['Crime', 'Drama', 'Film-Noir', 'Mystery']",1948
8503,25944,"Pirate, The","['Adventure', 'Comedy', 'Musical', 'Romance']",1948
8504,25945,They Live by Night,"['Crime', 'Film-Noir', 'Romance']",1949
8507,25948,Yellow Sky,"['Crime', 'Western']",1948
8508,25950,"Barkleys of Broadway, The","['Comedy', 'Musical']",1949
8509,25951,In the Good Old Summertime,['Musical'],1949
8511,25954,Orpheus (Orphée),"['Drama', 'Fantasy', 'Romance']",1950
8512,25956,"Secret Garden, The","['Children', 'Drama']",1949
8513,25957,"Story of Seabiscuit, The","['Drama', 'Romance']",1949
8515,25960,"Terrible Kids (Enfants terribles, Les) (Strange Ones, The)",['Drama'],1950
8516,25961,"Gunfighter, The","['Action', 'Western']",1950
8519,25964,Scandal (Shubun),['Drama'],1950
8520,25965,Summer Stock,"['Comedy', 'Musical', 'Romance']",1950
8521,25966,"Greatest Love, The (Europa '51)",['Drama'],1952
8522,25970,Carbine Williams,"['Crime', 'Drama']",1952
8523,25971,Carrie,"['Drama', 'Romance']",1952
8524,25972,Clash by Night,"['Drama', 'Film-Noir']",1952
8525,25974,"Prisoner of Zenda, The",['Adventure'],1952
8526,25975,"Life of Oharu, The (Saikaku ichidai onna)",['Drama'],1952
8527,25976,Son of Paleface,"['Action', 'Comedy', 'Romance', 'Western']",1952
8528,25977,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,"['Comedy', 'Horror', 'Sci-Fi']",1953
8529,25979,Gun Fury,"['Action', 'Adventure', 'Crime', 'Western']",1953
8530,25980,Gate of Hell (Jigokumon),"['Drama', 'Romance']",1953
8531,25981,Man on a Tightrope,['Drama'],1953
8532,25984,"Titfield Thunderbolt, The",['Comedy'],1953
8533,25986,"Belles of St. Trinian's, The",['Comedy'],1954
8534,25987,"Crucified Lovers, The (Chikamatsu monogatari)",['Drama'],1954
8535,25989,French Cancan,"['Comedy', 'Drama', 'Musical', 'Romance']",1954
8536,25990,It Should Happen to You,"['Comedy', 'Romance']",1954
8537,25991,"Long, Long Trailer, The","['Comedy', 'Romance']",1953
8538,25993,Magnificent Obsession,"['Drama', 'Romance']",1954
8539,25994,Salt of the Earth,['Drama'],1954
8540,25995,Samurai I: Musashi Miyamoto (Miyamoto Musashi),"['Action', 'Adventure', 'Drama']",1954
8542,25998,Three Coins in the Fountain,"['Drama', 'Romance']",1954
8544,26000,"Cobweb, The",['Drama'],1955
8545,26001,It's Always Fair Weather,"['Comedy', 'Drama', 'Musical']",1955
8548,26005,Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô),"['Action', 'Adventure', 'Drama']",1955
8549,26006,"Seven Little Foys, The","['Comedy', 'Drama']",1955
8550,26007,"Unknown Soldier, The (Tuntematon sotilas)","['Drama', 'War']",1955
8551,26008,Anything Goes,['Musical'],1956
8552,26009,"Burmese Harp, The (Biruma no tategoto)","['Drama', 'War']",1956
8553,26010,Carousel,"['Musical', 'Romance']",1956
8554,26012,Samurai III: Duel on Ganryu Island (a.k.a. Bushido) (Miyamoto Musashi kanketsuhen: kettô Ganryûjima),"['Action', 'Adventure', 'Drama']",1956
8555,26013,Rodan (Sora no daikaijû Radon),['Adventure'],1956
8556,26016,All at Sea,['Comedy'],1957
8557,26018,Chase a Crooked Shadow,"['Crime', 'Film-Noir', 'Mystery', 'Thriller']",1958
8558,26019,Fiend Without a Face,"['Horror', 'Sci-Fi', 'Thriller']",1958
8559,26021,Jailhouse Rock,"['Crime', 'Drama', 'Musical', 'Romance']",1957
8560,26022,Man of a Thousand Faces,['Drama'],1957
8561,26025,"Spirit of St. Louis, The","['Adventure', 'Drama']",1957
8562,26026,"Undead, The","['Fantasy', 'Horror']",1957
8563,26027,Zero Hour!,"['Drama', 'Thriller']",1957
8564,26028,Carve Her Name with Pride,"['Drama', 'War']",1958
8565,26030,Corridors of Blood,"['Crime', 'Drama', 'Horror', 'Thriller']",1958
8566,26033,Giants and Toys (Kyojin to gangu),"['Comedy', 'Drama']",1958
8567,26034,"Last Hurrah, The",['Drama'],1958
8568,26035,Machine Gun Kelly,"['Action', 'Crime']",1958
8570,26042,Torpedo Run,"['Drama', 'War']",1958
8571,26043,"Vikings, The","['Action', 'Adventure']",1958
8572,26044,Al Capone,"['Crime', 'Drama']",1959
8573,26046,Picnic on the Grass (Le déjeuner sur l'herbe),"['Comedy', 'Romance']",1959
8574,26047,Invisible Invaders,"['Horror', 'Sci-Fi']",1959
8576,26049,Fires on the Plain (Nobi),"['Drama', 'War']",1959
8577,26050,North West Frontier,"['Adventure', 'Drama', 'War']",1959
8578,26051,"Nun's Story, The",['Drama'],1959
8580,26055,Floating Weeds (Ukigusa),['Drama'],1959
8581,26056,"Young Philadelphians, The",['Drama'],1959
8582,26058,"Leech Woman, The","['Horror', 'Sci-Fi']",1960
8584,26062,"Sundowners, The","['Adventure', 'Drama']",1960
8585,26063,Sunrise at Campobello,['Drama'],1960
8586,26064,"Bad Sleep Well, The (Warui yatsu hodo yoku nemuru)","['Drama', 'Thriller']",1960
8587,26066,Bachelor in Paradise,"['Comedy', 'Romance']",1961
8588,26067,"Deadly Companions, The",['Western'],1961
8589,26068,"4 Horsemen of the Apocalypse, The",['Drama'],1962
8590,26070,"Intruder, The",['Drama'],1962
8591,26072,Murder She Said,"['Comedy', 'Crime', 'Drama', 'Mystery']",1961
8593,26074,Paris Blues,"['Drama', 'Romance']",1961
8594,26076,Scream of Fear (a.k.a. Taste of Fear),"['Horror', 'Mystery', 'Thriller']",1961
8596,26079,David and Lisa,['Drama'],1962
8597,26080,Eegah,"['Fantasy', 'Horror', 'Romance', 'Thriller']",1962
8599,26083,"Loneliness of the Long Distance Runner, The",['Drama'],1962
8602,26086,"Occurrence at Owl Creek Bridge, An (La rivière du hibou)","['Drama', 'War']",1962
8603,26088,"Four Days of Naples, The (Le quattro giornate di Napoli)","['Drama', 'War']",1962
8604,26090,"Easy Life, The (Il Sorpasso)","['Comedy', 'Drama']",1962
8605,26093,"Wonderful World of the Brothers Grimm, The","['Adventure', 'Animation', 'Children', 'Comedy', 'Drama', 'Fantasy', 'Musical', 'Romance']",1962
8606,26094,"Eclisse, L' (Eclipse)",['Drama'],1962
8608,26096,"Cardinal, The",['Drama'],1963
