movieId,title,year,count,mean,bayesian_avg
13199,27376,"Tunnel, The (Tunnel, Der)",2001,38,3.513157894736842,3.17
13200,27378,Long Time Dead,2002,1,2.0,3.084
13201,27382,Idle Mist (Vana Espuma),1998,1,3.0,3.09
13202,27391,"Laramie Project, The",2002,39,3.5384615384615383,3.177
13203,27392,Run Ronnie Run,2002,10,3.2,3.097
13204,27395,Gojoe: Spirit War Chronicle (Gojo reisenki: Gojoe),2000,1,3.5,3.093
13205,27402,Dagon,2001,22,3.0,3.08
13206,27410,Conspiracy,2001,83,3.8493975903614457,3.346
13207,27411,Freeze Me,2000,1,2.0,3.084
13208,27423,"O Auto da Compadecida (Dog's Will, A)",2000,13,4.230769230769231,3.174
13209,27431,"Adversary, The (L'adversaire)",2002,3,3.5,3.098
13210,27432,"Beautiful Country, The",2004,17,3.3529411764705883,3.115
13211,27436,Mockingbird Don't Sing,2001,2,4.5,3.107
13212,27444,Vacuuming Completely Nude in Paradise,2001,2,3.5,3.095
13213,27445,Avenging Angelo,2002,3,2.6666666666666665,3.083
13214,27447,Southern Comfort,2001,2,3.75,3.098
13215,27449,Berlin Is in Germany,2001,1,1.5,3.081
13216,27454,"Nugget, The",2002,1,4.5,3.099
13217,27455,"Godzilla, Mothra, and King Ghidorah: Giant Monsters All-Out Attack (Gojira, Mosura, Kingu Gidorâ: Daikaijû sôkôgeki) (Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack)",2001,2,3.0,3.089
13218,27456,Shackleton's Antarctic Adventure,2001,16,3.28125,3.107
13219,27457,"Barber, The",2002,1,2.0,3.084
13220,27458,Dirty Deeds,2002,2,3.5,3.095
13221,27459,Miranda,2002,1,3.0,3.09
13222,27461,My Little Eye,2002,9,2.8333333333333335,3.077
13223,27468,Stranded,2001,1,5.0,3.102
13224,27469,Millennium Mambo,2001,4,3.5,3.1
13225,27474,Double Vision (Shuang tong),2002,1,4.0,3.096
13226,27477,Samurai (Samourais),2002,1,1.0,3.078
13227,27485,Pistol Opera (Pisutoru opera),2001,2,2.25,3.08
13228,27486,Secret Passage,2004,1,1.5,3.081
13229,27488,Stark Raving Mad,2002,3,3.6666666666666665,3.101
13230,27496,Emmett's Mark,2002,1,1.5,3.081
13231,27497,"Lost Battalion, The",2001,5,3.1,3.091
13232,27509,Carolina,2005,13,3.3076923076923075,3.106
13233,27515,Balzac and the Little Chinese Seamstress (Xiao cai feng),2002,12,3.7916666666666665,3.138
13234,27518,D.C.H. (Dil Chahta Hai),2001,7,4.0,3.128
13235,27524,"Gathering, The",2002,6,2.5833333333333335,3.072
13236,27525,Shot in the Heart,2001,1,3.0,3.09
13237,27528,"Warrior, The",2001,9,2.5555555555555554,3.062
13238,27530,My Wife Is a Gangster (Jopog manura),2001,2,4.0,3.101
13239,27544,Waterboys,2001,5,2.5,3.073
13240,27548,Absolon,2003,6,1.8333333333333333,3.046
13241,27550,Hell House,2001,7,2.642857142857143,3.072
13242,27564,Sex Is Comedy,2002,9,2.111111111111111,3.039
13243,27571,"Rage in Placid Lake, The",2003,9,4.0,3.138
13244,27573,Stratosphere Girl,2004,2,3.5,3.095
13245,27576,My Mother Likes Women (A mi madre le gustan las mujeres),2002,1,3.0,3.09
13246,27587,Pure,2002,7,2.7857142857142856,3.078
13247,27598,Chinese Odyssey 2002 (Tian xia wu shuang),2002,2,4.0,3.101
13248,27602,"Foreigner, The",2003,2,3.25,3.092
13249,27603,"Man of the Year, The (O Homem do Ano)",2003,1,3.5,3.093
13250,27606,"Third Wave, The (Tredje vågen, Den)",2003,1,2.0,3.084
13251,27608,Immortel (ad vitam) (Immortal),2004,55,2.8545454545454545,3.031
13252,27616,Tiptoes,2003,2,2.25,3.08
13253,27620,Fear and Trembling (Stupeur et tremblements),2003,9,3.3333333333333335,3.103
13254,27624,Live from Baghdad,2002,2,3.5,3.095
13255,27631,Cremaster 3,2002,3,3.8333333333333335,3.104
13256,27636,Herr Lehmann,2003,17,3.2058823529411766,3.101
13257,27639,Twin Sisters (De tweeling),2002,1,2.5,3.087
13258,27640,My House in Umbria,2003,4,3.125,3.091
13259,27641,Upswing (Nousukausi),2003,13,3.4615384615384617,3.118
13260,27642,Out for a Kill,2003,4,3.0,3.088
13261,27643,Pahat pojat,2003,11,3.0454545454545454,3.087
13262,27646,Soldier's Girl,2003,6,3.75,3.114
13263,27647,Tipping the Velvet,2002,21,3.642857142857143,3.153
13264,27648,Bright Young Things,2003,24,3.3958333333333335,3.129
13265,27656,Resurrection of the Little Match Girl (Sungnyangpali sonyeoui jaerim),2002,1,2.0,3.084
13266,27657,Alien Hunter,2003,1,2.5,3.087
13267,27658,Love Object,2003,2,2.0,3.077
13268,27668,Ju-on: The Curse 2,2000,1,3.5,3.093
13269,27671,As If I Didn't Exist (Elina - Som om jag inte fanns),2002,23,3.5652173913043477,3.149
13270,27675,Alive,2002,1,3.0,3.09
13271,27679,Springtime in a Small Town (Xiao cheng zhi chun),2002,1,3.5,3.093
13272,27684,Wondrous Oblivion,2003,2,3.75,3.098
13273,27699,Iron Jawed Angels,2004,5,4.2,3.123
13274,27700,Evil (Ondskan),2003,87,3.913793103448276,3.377
13275,27702,Sniper 2,2002,3,3.5,3.098
13276,27711,Naked Weapon (Chek law dak gung),2002,1,3.0,3.09
13277,27713,Bukowski: Born into This,2003,3,3.0,3.089
13278,27717,Pearls and Pigs (Helmiä ja sikoja),2003,17,3.2941176470588234,3.11
13279,27718,"Injury to One, An",2002,1,3.5,3.093
13280,27719,Levottomat 3,2004,7,2.2142857142857144,3.054
13281,27724,Hitler: The Rise of Evil,2003,15,3.3333333333333335,3.111
13282,27727,Head-On (Gegen die Wand),2004,131,4.057251908396947,3.521
13283,27729,Kal Ho Naa Ho,2003,4,3.5,3.1
13284,27734,In My Country (a.k.a. Country of My Skull),2004,4,3.25,3.094
13285,27735,Unstoppable,2004,13,2.5384615384615383,3.05
13286,27736,Take My Eyes (Te doy mis ojos),2003,8,3.8125,3.124
13287,27738,"Cathedral, The (Katedra)",2002,9,3.5555555555555554,3.115
13288,27740,Blind Shaft (Mang jing),2003,3,2.3333333333333335,3.077
13289,27742,Vampire Effect (The Twins Effect) (Chin gei bin),2003,2,3.75,3.098
13290,27743,"Far Side of the Moon, The (Face cachée de la lune, La)",2003,5,3.0,3.088
13291,27752,Dark Woods (Villmark),2003,2,2.0,3.077
13292,27754,Foolproof,2003,10,3.85,3.134
13293,27756,Belly of the Beast,2003,3,3.0,3.089
13294,27758,"Easy Riders, Raging Bulls: How the Sex, Drugs and Rock 'N' Roll Generation Saved Hollywood",2003,4,2.875,3.085
13295,27760,When the Last Sword is Drawn (Mibu gishi den),2003,3,3.0,3.089
13296,27764,2LDK,2003,3,2.8333333333333335,3.086
13297,27765,Trauma,2004,4,3.125,3.091
13298,27771,"Talking Picture, A (Um Filme Falado)",2003,1,4.0,3.096
13299,27777,GhostWatcher,2002,1,0.5,3.075
13300,27779,Moon Child,2003,2,3.75,3.098
13301,27780,Skenbart: En film om tåg,2003,1,3.0,3.09
13302,27781,Svidd Neger,2003,5,3.4,3.1
13303,27783,"Lost Embrace (Abrazo partido, El)",2004,6,3.5833333333333335,3.108
13304,27786,Goldfish Memory,2003,2,3.0,3.089
13305,27787,Inuyasha the Movie: The Castle Beyond the Looking Glass,2002,4,3.5,3.1
13306,27792,"Saddest Music in the World, The",2003,31,3.1774193548387095,3.104
13307,27797,"Man Who Copied, The (Homem Que Copiava, O)",2003,23,3.869565217391304,3.187
13308,27798,Ju-on: The Grudge 2,2003,3,3.3333333333333335,3.095
13309,27799,Sex Lives of the Potato Men,2004,2,2.25,3.08
13310,27800,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003,55,3.7363636363636363,3.253
13311,27805,Lucky 7,2003,4,2.875,3.085
13312,27811,Buddy,2003,7,3.0,3.087
13313,27812,Festival Express,2003,16,3.75,3.149
13314,27823,Romasanta: The Werewolf Hunt,2004,3,2.5,3.08
13315,27824,Running On Karma (Daai Zek Lou),2003,3,2.3333333333333335,3.077
13316,27827,Infernal Affairs III (Mou gaan dou III: Jung gik mou gaan),2003,5,3.3,3.097
13317,27828,"Memory of a Killer, The (Zaak Alzheimer, De)",2003,25,3.32,3.121
13318,27833,Silver City,2004,21,3.0,3.08
13319,27835,"Agronomist, The",2003,3,4.0,3.107
13320,27840,"Day Without a Mexican, A",2004,3,1.3333333333333333,3.059
13321,27841,"Gospel of John, The",2003,3,3.1666666666666665,3.092
13322,27843,Machuca,2004,19,3.526315789473684,3.136
13323,27847,Game Over: Kasparov and the Machine,2003,3,2.6666666666666665,3.083
13324,27851,"Fond Kiss, A (Ae Fond Kiss...)",2004,19,3.8157894736842106,3.166
13325,27856,Bummer (Bumer),2003,3,2.5,3.08
13326,27857,As it is in Heaven (Så som i himmelen),2004,37,3.864864864864865,3.233
13327,27862,Lost Boys of Sudan,2003,3,4.333333333333333,3.113
13328,27864,She Hate Me,2004,20,2.625,3.039
13329,27867,"Football Factory, The",2004,7,3.7857142857142856,3.119
13330,27871,Something the Lord Made,2004,40,3.8375,3.237
13331,27874,Going the Distance,2004,9,2.388888888888889,3.054
13332,27875,Redemption: The Stan Tookie Williams Story,2004,5,2.6,3.076
13333,27876,Schultze Gets the Blues,2003,21,2.880952380952381,3.066
13334,27881,"Girl from Monday, The",2005,1,4.0,3.096
13335,27884,Word Wars,2004,18,3.2222222222222223,3.103
13336,27887,Cruel Intentions 3,2004,6,1.8333333333333333,3.046
13337,27888,When Will I Be Loved,2004,13,2.769230769230769,3.067
13338,27889,Hell's Gate 11:11,2004,1,2.0,3.084
13339,27891,Quiet as a Mouse (Muxmäuschenstill),2004,4,4.125,3.115
13340,27903,"Eye 2, The (Gin gwai 2)",2004,6,2.9166666666666665,3.084
13341,27909,Windstruck (Nae yeojachingureul sogae habnida),2004,1,3.5,3.093
13342,27911,Howard Zinn: You Can't Be Neutral on a Moving Train,2004,6,3.75,3.114
13343,27919,Fahrenhype 9/11,2004,2,4.0,3.101
13344,27922,Jerry Seinfeld: 'I'm Telling You for the Last Time',1998,21,3.380952380952381,3.123
13345,30659,Noel,2004,9,3.388888888888889,3.106
13346,30695,In Enemy Hands,2004,2,2.25,3.08
13347,30701,Chimes at Midnight (Campanadas a medianoche),1965,21,3.5,3.137
13348,30712,"Narrow Margin, The",1952,20,3.65,3.151
13349,30721,Hell Is for Heroes,1962,6,2.75,3.078
13350,30723,Vincent & Theo,1990,9,2.8333333333333335,3.077
13351,30742,Some Came Running,1958,1,3.0,3.09
13352,30747,"Goodbye, Dragon Inn (Bu san)",2003,11,3.3181818181818183,3.105
13353,30764,"Mahabharata, The",1989,1,4.0,3.096
13354,30767,Sitcom,1998,4,3.25,3.094
13355,30776,Born to Dance,1936,1,2.5,3.087
13356,30783,Blood and Black Lace (Sei donne per l'assassino),1964,10,3.05,3.088
13357,30791,Hellraiser: Inferno,2000,10,3.15,3.094
13358,30798,Auggie Rose (a.k.a. Beyond Suspicion),2000,2,4.0,3.101
13359,30808,It Happens Every Spring,1949,2,3.0,3.089
13360,30854,"River, The (He liu)",1997,3,3.8333333333333335,3.104
13361,30856,Rebels of the Neon God (Qing shao nian nuo zha),1992,2,4.5,3.107
13362,30861,Captain Kidd,1945,1,3.0,3.09
13363,30863,Hold That Ghost,1941,3,3.0,3.089
13364,30867,Kamikaze Girls (Shimotsuma monogatari),2004,18,3.9166666666666665,3.172
13365,30896,Underclassman,2005,4,2.625,3.079
13366,30905,Bomb the System,2002,6,2.75,3.078
13367,30942,Arrowhead,1953,2,2.0,3.077
13368,30949,"Grateful Dead Movie, The",1977,5,3.6,3.105
13369,30952,Last Train from Gun Hill,1959,7,2.7142857142857144,3.075
13370,30954,"Naked Jungle, The",1954,1,3.0,3.09
13371,30970,"Handful of Dust, A",1988,6,3.75,3.114
13372,30977,"Pickle, The",1993,5,2.2,3.064
13373,30981,Wetherby,1985,2,2.75,3.086
13374,30991,Powwow Highway,1989,9,3.5,3.112
13375,30996,Little Miss Marker,1934,4,3.75,3.106
13376,31004,"Promised Life, The (Vie promise, La)",2002,1,0.5,3.075
13377,31026,"Phantom of the Opera, The",1989,19,2.8157894736842106,3.062
13378,31032,"Last Horror Movie, The",2003,11,2.590909090909091,3.059
13379,31035,Testament,1983,26,3.25,3.112
13380,31042,Hell's Angels,1930,6,2.8333333333333335,3.081
13381,31045,Daddy's Dyin'... Who's Got the Will?,1990,6,2.5,3.069
13382,31047,Jinxed!,1982,5,2.9,3.085
13383,31053,Heart of America,2003,2,1.25,3.068
13384,31060,A Show of Force,1990,1,2.5,3.087
13385,31079,Son of Godzilla (Kaijûtô no kessen: Gojira no musuko),1967,14,2.25,3.024
13386,31090,Fuhrer Ex (Führer EX),2002,3,1.8333333333333333,3.068
13387,31104,Hester Street,1975,8,3.4375,3.107
13388,31107,Mikey and Nicky,1976,4,4.5,3.124
13389,31109,"Bigamist, The",1953,1,3.0,3.09
13390,31112,Freedomfighters (Libertarias),1996,2,2.75,3.086
13391,31133,Deathwatch,2002,12,3.125,3.093
13392,31140,Madame Rosa (La vie devant soi),1977,1,2.5,3.087
13393,31148,Day of the Wacko (Dzien swira),2002,11,3.5,3.116
13394,31152,For Love and Gold (L'armata Brancaleone),1966,2,2.0,3.077
13395,31154,Heartlands,2002,2,2.75,3.086
13396,31156,Abbott and Costello Meet the Invisible Man,1951,16,3.25,3.105
13397,31158,Abbott and Costello Go to Mars,1953,9,2.888888888888889,3.08
13398,31160,"Abbott and Costello Meet the Killer, Boris Karloff",1949,11,3.3181818181818183,3.105
13399,31165,"Badge, The",2002,3,2.3333333333333335,3.077
13400,31188,"Milky Way, The (Voie lactée, La)",1969,3,2.6666666666666665,3.083
13401,31195,Pippi in the South Seas (Pippi Långstrump på de sju haven),1970,2,4.0,3.101
13402,31201,Pippi on the Run (På rymmen med Pippi Långstrump),1970,1,5.0,3.102
13403,31205,"Stickup, The",2002,1,2.5,3.087
13404,31247,"Fighting Sullivans, The (Sullivans, The)",1944,5,3.4,3.1
13405,31251,Iceman,1984,25,3.04,3.084
13406,31255,Ice Station Zebra,1968,27,3.3333333333333335,3.125
13407,31263,Torremolinos 73,2003,13,3.230769230769231,3.101
13408,31267,Zhou Yu's Train (Zhou Yu de huo che),2002,6,2.6666666666666665,3.075
13409,31270,Shivers (They Came from Within),1975,42,3.380952380952381,3.15
13410,31284,"Star Is Born, A",1976,7,2.9285714285714284,3.084
13411,31290,Beastmaster 2: Through the Portal of Time,1991,8,1.9375,3.036
13412,31337,"Mortal Storm, The",1940,4,3.5,3.1
13413,31340,Once Upon a Honeymoon,1942,1,3.0,3.09
13414,31342,Monday Morning (Lundi matin),2002,1,5.0,3.102
13415,31347,Christmas in July,1940,16,3.65625,3.141
13416,31349,I Married a Witch,1942,6,3.0,3.087
13417,31351,"Mayor of Hell, The",1933,1,2.0,3.084
13418,31353,"Miracle Woman, The",1931,1,3.0,3.09
13419,31359,Moolaadé,2004,16,3.625,3.138
13420,31362,This Girl's Life,2003,8,2.8125,3.077
13421,31374,Hobson's Choice,1954,16,3.84375,3.158
13422,31389,Dr. Who and the Daleks,1965,1,2.0,3.084
13423,31408,Summer Storm (Sommersturm),2004,19,3.210526315789474,3.103
13424,31413,"White Sound, The (Das weiße Rauschen)",2001,2,4.5,3.107
13425,31429,Aliens of the Deep,2005,10,3.3,3.102
13426,31447,Magic in the Water,1995,7,2.2857142857142856,3.057
13427,31467,"Great White Hope, The",1970,13,3.1538461538461537,3.095
13428,31469,"Study in Terror, A",1965,2,1.75,3.074
13429,31485,"Professionals, The",1966,33,3.757575757575758,3.203
13430,31487,"Devil and Miss Jones, The",1941,5,3.6,3.105
13431,31490,Alice in Wonderland,1999,7,3.357142857142857,3.101
13432,31494,Everyday People,2004,4,2.5,3.076
13433,31502,Salem's Lot,1979,37,3.581081081081081,3.181
13434,31524,"Bitter Tears of Petra von Kant, The (bitteren Tränen der Petra von Kant, Die)",1972,9,4.0,3.138
13435,31528,Beau Geste,1939,22,3.772727272727273,3.171
13436,31539,Overnight,2003,10,2.65,3.065
13437,31547,Lessons of Darkness (Lektionen in Finsternis),1992,21,3.2857142857142856,3.113
13438,31549,Fata Morgana,1971,5,3.1,3.091
13439,31555,Mac and Me,1988,23,2.0217391304347827,2.958
13440,31584,Rosenstrasse,2003,8,3.0,3.086
13441,31588,Casque d'or,1952,14,3.2857142857142856,3.106
13442,31594,"Matchmaker, The",1958,2,3.25,3.092
13443,31598,"Ballad of the Sad Cafe, The",1991,1,2.5,3.087
13444,31600,"Deceivers, The",1988,3,3.1666666666666665,3.092
13445,31606,Siberia,1998,1,0.5,3.075
13446,31613,Easy,2003,7,3.0,3.087
13447,31619,Going All the Way,1997,2,2.75,3.086
13448,31628,"Taxing Woman, A (Marusa no onna)",1987,7,3.857142857142857,3.122
13449,31636,"Bunker, The",2001,6,3.25,3.096
13450,31645,Reap the Wild Wind,1942,2,3.25,3.092
13451,31647,2009: Lost Memories,2002,8,2.6875,3.071
13452,31649,"Architecture of Doom, The (Undergångens arkitektur)",1989,1,4.0,3.096
13453,31672,"Blade, The (Dao)",1995,4,3.5,3.1
13454,31682,"Nomi Song, The",2004,5,3.7,3.108
13455,31687,Pooh's Heffalump Movie,2005,26,3.0576923076923075,3.086
13456,31689,Inside Deep Throat,2005,39,3.41025641025641,3.152
13457,31705,Beautiful Boxer,2003,11,3.590909090909091,3.122
13458,31724,Pauly Shore Is Dead,2003,28,1.9285714285714286,2.92
13459,31747,The Boyfriend School,1990,6,2.0833333333333335,3.055
13460,31750,Until September,1984,1,0.5,3.075
13461,31770,Night and the City,1950,17,3.7941176470588234,3.157
13462,31785,Frozen Land (Paha maa),2005,32,3.671875,3.186
13463,31793,Big Girls Don't Cry (Große Mädchen weinen nicht),2002,1,4.0,3.096
13464,31807,Dot the I,2003,24,3.0,3.079
13465,31826,Bright Leaves,2003,1,3.5,3.093
13466,31847,Topper Returns,1941,3,3.5,3.098
13467,31854,Morocco,1930,8,3.625,3.115
13468,31869,Samson and Delilah,1949,2,2.75,3.086
13469,31881,Shark Skin Man and Peach Hip Girl (Samehada otoko to momojiri onna),1998,1,3.5,3.093
13470,31889,"Five People You Meet in Heaven, The",2004,7,3.5714285714285716,3.11
13471,31892,"No Retreat, No Surrender",1986,4,2.375,3.073
13472,31894,"ChubbChubbs!, The",2002,4,3.875,3.109
13473,31907,Dragonworld,1994,1,1.0,3.078
13474,31930,Masculin Féminin,1966,23,3.717391304347826,3.168
13475,31932,Fallen Angel,1945,3,3.1666666666666665,3.092
13476,31934,"Four Feathers, The",1939,31,3.4516129032258065,3.148
13477,31948,"Phone Box, The (Cabina, La)",1972,4,3.875,3.109
13478,31950,Curse of the Demon (Night of the Demon),1957,22,3.659090909090909,3.158
13479,31954,Beautiful City (Shah-re ziba),2004,2,4.0,3.101
13480,31956,5x2,2004,27,3.111111111111111,3.093
13481,31960,Tart,2001,2,3.0,3.089
13482,31963,Bed & Board (Domicile conjugal),1970,6,2.9166666666666665,3.084
13483,31975,Tombs of the Blind Dead (La noche del terror ciego),1972,1,3.0,3.09
13484,31983,"Sicilian Clan, The (Clan des Siciliens, Le)",1969,5,3.2,3.094
13485,31991,Love Me Tonight,1932,7,3.2857142857142856,3.098
13486,31998,"Hole in My Heart, A (Hål i mitt hjärta, Ett)",2004,8,2.875,3.08
13487,32002,Bigger Than the Sky,2005,1,1.5,3.081
13488,32013,Loop the Loop (Up and Down) (Horem pádem),2004,6,3.0,3.087
13489,32015,Gory Gory Hallelujah,2003,1,3.5,3.093
13490,32025,Walk on Water,2004,31,3.725806451612903,3.192
13491,32049,"Laughing Policeman, The",1973,5,3.3,3.097
13492,32056,Bopha!,1993,3,2.5,3.08
13493,32062,Courage Mountain,1990,2,3.25,3.092
13494,32074,Kiss the Bride,2002,4,3.25,3.094
13495,32076,Godzilla vs. The Sea Monster (Gojira-Ebira-Mosura: Nankai no daiketto),1966,16,2.875,3.071
13496,32078,Godzilla vs. Mechagodzilla II (Gojira VS Mekagojira),1993,19,2.8421052631578947,3.064
13497,32082,That Championship Season,1982,1,3.5,3.093
13498,32084,Crush,1992,10,3.05,3.088
13499,32088,DNA,1997,2,1.75,3.074
13500,32090,"Low Life, The",1995,1,0.5,3.075
13501,32109,Rendez-vous,1985,6,2.75,3.078
13502,32120,Amongst Friends,1993,1,2.5,3.087
13503,32122,Asfalto,2000,2,1.25,3.068
13504,32124,God Is Brazilian (Deus É Brasileiro),2003,12,3.2083333333333335,3.098
13505,32126,April Captains (Capitães de Abril),2000,2,2.0,3.077
13506,32128,Blackball,2003,12,3.0,3.084
13507,32141,Return to Peyton Place,1961,5,2.6,3.076
13508,32149,Butch and Sundance: The Early Days,1979,6,2.5,3.069
13509,32151,It Happened to Jane,1959,2,4.5,3.107
13510,32153,Once Upon a Forest,1993,11,2.727272727272727,3.067
13511,32156,Hello Down There,1969,1,3.0,3.09
13512,32158,All in a Night's Work,1961,1,0.5,3.075
13513,32162,My Sister Eileen,1955,8,2.9375,3.083
13514,32166,Strangers When We Meet,1960,1,2.5,3.087
13515,32168,Or (a.k.a. My Treasure),2004,1,4.0,3.096
13516,32170,Chronicles (Crónicas),2004,13,3.269230769230769,3.104
13517,32172,Lackawanna Blues,2005,5,3.8,3.111
13518,32174,"Green Berets, The",1968,15,2.7,3.057
13519,32196,"Violent Cop (Sono otoko, kyôbô ni tsuki)",1989,16,3.53125,3.13
13520,32199,Four Shades of Brown (Fyra nyanser av brunt),2004,2,4.0,3.101
13521,32203,Brian's Song,1971,10,3.45,3.111
13522,32211,Thriller: A Cruel Picture (Thriller - en grym film),1974,1,3.5,3.093
13523,32216,Into the Sun,2005,4,2.75,3.082
13524,32225,Project Grizzly,1996,2,3.25,3.092
13525,32230,"Snow Queen, The (Lumikuningatar)",1986,1,0.5,3.075
13526,32239,Save the Green Planet! (Jigureul jikyeora!),2003,23,3.3260869565217392,3.119
13527,32250,"Snake of June, A (Rokugatsu no hebi)",2002,1,0.5,3.075
13528,32261,Thirty Seconds Over Tokyo,1944,11,3.227272727272727,3.099
13529,32263,Vares: Private Eye (Vares - Yksityisetsivä),2004,7,2.7857142857142856,3.078
13530,32277,Girl Crazy,1943,1,2.0,3.084
13531,32280,"3 Penny Opera, The (Threepenny Opera, The) (3 Groschen-Oper, Die)",1931,8,3.4375,3.107
13532,32285,"Boys & Girl from County Clare, The (a.k.a. The Boys from County Clare)",2003,2,3.75,3.098
13533,32316,"River, The",1951,12,3.4583333333333335,3.116
13534,32318,Virginia's Run,2002,2,2.25,3.08
13535,32325,Yanks,1979,4,3.0,3.088
13536,32329,Paradise Alley,1978,5,2.6,3.076
13537,32333,"Seagull's Laughter, The (Mávahlátur)",2001,2,2.5,3.083
13538,32335,Wild Horses (Caballos salvajes),1995,4,2.5,3.076
13539,32342,Woman Thou Art Loosed,2004,3,2.8333333333333335,3.086
13540,32345,Arrowsmith,1931,3,3.5,3.098
13541,32347,Barbary Coast,1935,5,2.7,3.079
13542,32349,Stella Dallas,1937,14,3.6785714285714284,3.137
13543,32352,"Thief and the Cobbler, The (a.k.a. Arabian Knight)",1995,14,3.5357142857142856,3.126
13544,32354,Free Radicals (Böse Zellen),2003,7,2.7142857142857144,3.075
13545,32357,"Unfaithful, The",1947,1,3.5,3.093
13546,32361,Come and Get It,1936,1,3.5,3.093
13547,32369,Panic in the Streets,1950,11,3.6818181818181817,3.128
13548,32375,Young Torless,1966,4,1.125,3.043
13549,32381,Bells Are Ringing,1960,9,3.388888888888889,3.106
13550,32383,Finian's Rainbow,1968,13,2.8846153846153846,3.075
13551,32385,"Toolbox Murders, The",1978,7,2.857142857142857,3.081
13552,32389,Deep Crimson (Profundo carmesí),1996,3,2.3333333333333335,3.077
13553,32395,Attack of the Mushroom People (Matango),1963,6,2.5833333333333335,3.072
13554,32415,"Ebola Syndrome, The (Yi boh laai beng duk)",1996,5,2.9,3.085
13555,32419,"Music of Chance, The",1993,4,3.875,3.109
13556,32421,Tammy and the T-Rex,1994,1,1.5,3.081
13557,32433,Mixed Blood,1984,1,2.0,3.084
13558,32444,Carmen,1983,6,3.3333333333333335,3.099
13559,32452,My Neighbors the Yamadas (Hôhokekyo tonari no Yamada-kun),1999,17,3.0294117647058822,3.085
13560,32464,City of Hope,1991,10,3.45,3.111
13561,32471,Sons and Lovers,1960,1,3.0,3.09
13562,32478,"Arrow, The",1997,1,2.5,3.087
13563,32483,Ruggles of Red Gap,1935,4,2.125,3.067
13564,32485,Greetings,1968,4,2.75,3.082
13565,32493,End of the Century: The Story of the Ramones,2003,9,3.5555555555555554,3.115
13566,32497,Love Letter,1995,3,4.333333333333333,3.113
13567,32501,Natural City,2003,5,3.9,3.114
13568,32509,This Sporting Life,1963,6,3.9166666666666665,3.12
13569,32518,Zu: Warriors from the Magic Mountain (Xin shu shan jian ke),1983,7,3.0714285714285716,3.09
13570,32520,Whistle Down the Wind,1961,2,2.75,3.086
13571,32525,"Earrings of Madame de..., The (Madame de...)",1953,25,3.56,3.153
13572,32551,Speedy,1928,1,3.0,3.09
13573,32560,Invasion of Astro-Monster (Godzilla vs. Monster Zero) (Kaijû daisensô),1965,3,2.6666666666666665,3.083
13574,32562,Harvie Krumpet,2003,25,4.0,3.211
13575,32591,Look at Me (Comme une image),2004,27,3.388888888888889,3.133
13576,32593,Dust to Glory,2005,4,3.625,3.103
13577,32602,Winter Solstice,2004,3,2.6666666666666665,3.083
13578,32605,Smile,2005,2,2.75,3.086
13579,32617,Eye of the Tiger,1986,5,2.6,3.076
13580,32625,"Krakatoa, East of Java",1969,4,3.25,3.094
13581,32627,Rhinestone,1984,15,1.9333333333333333,2.993
13582,32646,Bring on the Night,1985,10,4.1,3.149
13583,32653,This Land Is Mine,1943,3,4.0,3.107
13584,32668,Blind Horizon,2003,15,2.9,3.074
13585,32674,Islands in the Stream,1977,4,3.625,3.103
13586,32677,Go for Broke!,1951,4,2.75,3.082
13587,32686,Blood on Satan's Claw (a.k.a. Satan's Skin),1971,4,3.875,3.109
13588,32689,"Reuben, Reuben",1983,4,3.25,3.094
13589,32705,Why Has Bodhi-Dharma Left for the East?: A Zen Fable (Dharmaga tongjoguro kan kkadalgun),1989,1,4.5,3.099
13590,32707,Blue,1993,7,4.214285714285714,3.137
13591,32719,Burn! (Queimada),1969,3,4.166666666666667,3.11
13592,32721,Battle of the Bulge,1965,22,3.25,3.109
13593,32735,Arabian Nights (Il fiore delle mille e una notte),1974,8,3.75,3.121
13594,32737,Age of Consent,1969,4,2.625,3.079
13595,32741,Oedipus Rex (Edipo re),1967,1,4.0,3.096
13596,32777,Major Barbara,1941,1,3.0,3.09
13597,32781,Hawaii,1966,6,2.75,3.078
13598,32783,Pretty Maids All in a Row,1971,2,2.0,3.077
13599,32792,"Red Desert (Deserto rosso, Il)",1964,23,3.717391304347826,3.168
13600,32797,Satan's Brew (Satansbraten),1976,1,3.0,3.09
13601,32811,Diary of a Lost Girl (Tagebuch einer Verlorenen),1929,1,4.0,3.096
13602,32825,Sexmission (Seksmisja),1984,27,3.888888888888889,3.204
13603,32830,44 Minutes: The North Hollywood Shoot-Out,2003,8,2.625,3.069
13604,32834,Macbeth,1948,8,3.75,3.121
13605,32836,Garage Olimpo,1999,1,3.0,3.09
13606,32840,Vincent,1982,69,3.8768115942028984,3.324
13607,32844,Waterloo Bridge,1940,10,3.5,3.114
13608,32851,Hotel Terminus: The Life and Times of Klaus Barbie (Hôtel Terminus),1988,2,3.25,3.092
13609,32853,"Sorrow and the Pity, The (Le chagrin et la pitié)",1969,17,4.0,3.176
13610,32882,"Big Store, The",1941,12,3.5416666666666665,3.121
13611,32890,Mother Küsters Goes to Heaven (Mutter Küsters' Fahrt zum Himmel),1975,1,4.5,3.099
